Tåguppdrag,Datum_PAU,Tågslag,Tågsort,UppehållstypAvgång,UppehållstypAnkomst,AktivitetskodAvgång,AktivitetskodBeskrivningAvgång,AktivitetskodAnkomst,AktivitetskodBeskrivningAnkomst,DelSträckanummer,Förstaplatssignatur_för_Uppdrag,Sistaplatssignatur_för_Uppdrag,Avgångsplats,Avgångsplatssignatur,Ankomstplats,Ankomstplatssignatur,PlanAvgTid,PlanAnkTid,UtfAnkTid,UtfAvgTid,PlanAnkTid_vid_AvgPlats,UtfAnkTid_vid_AvgPlats,PlanUppehållstidAvgång,UtfUppehållstidAvgång,PlanGångtid,UtfGångtid,FörseningGångtid,AvgFörsening,AnkFörsening,FörseningUppehållAvgång
280.0,2019-03-11,RST,REGION,Passage,Passage,0,-,0,-,12,Cst,Gä,Upplands Väsby,Upv,Skavstaby,Skby,2019-03-11 16:43:00.000,2019-03-11 16:45:00.000,2019-03-11 16:46:00.000,2019-03-11 16:43:00.000,2019-03-11 16:43:00.000,2019-03-11 16:43:00.000,0.0,0.0,2,3.0,1.0,0.0,1.0,0.0
280.0,2019-03-18,RST,REGION,Passage,Passage,0,-,0,-,24,Cst,Gä,Vattholma,Vha,Salsta,Sas,2019-03-18 17:20:00.000,2019-03-18 17:20:00.000,2019-03-18 17:22:00.000,2019-03-18 17:20:00.000,2019-03-18 17:20:00.000,2019-03-18 17:20:00.000,0.0,0.0,0,2.0,2.0,0.0,2.0,0.0
280.0,2019-03-01,RST,REGION,Passage,Passage,0,-,0,-,37,Cst,Gä,Skutskär,Sur,Furuvik,Fvk,2019-03-01 17:49:00.000,2019-03-01 17:51:00.000,2019-03-01 17:49:00.000,2019-03-01 17:48:00.000,2019-03-01 17:49:00.000,2019-03-01 17:48:00.000,0.0,0.0,2,1.0,-1.0,-1.0,-2.0,0.0
280.0,2019-03-01,RST,REGION,Passage,Passage,0,-,0,-,19,Cst,Gä,Ekeby,Eby,Säby,Säy,2019-03-01 17:03:00.000,2019-03-01 17:06:00.000,2019-03-01 17:04:00.000,2019-03-01 17:02:00.000,2019-03-01 17:03:00.000,2019-03-01 17:02:00.000,0.0,0.0,3,2.0,-1.0,-1.0,-2.0,0.0
280.0,2019-03-06,RST,REGION,Passage,Passage,0,-,0,-,19,Cst,Gä,Ekeby,Eby,Säby,Säy,2019-03-06 17:03:00.000,2019-03-06 17:06:00.000,2019-03-06 17:04:00.000,2019-03-06 17:02:00.000,2019-03-06 17:03:00.000,2019-03-06 17:02:00.000,0.0,0.0,3,2.0,-1.0,-1.0,-2.0,0.0
280.0,2019-03-08,RST,REGION,Passage,Passage,0,-,0,-,34,Cst,Gä,Marma,Mrm,Marma norra,Maa,2019-03-08 17:43:00.000,2019-03-08 17:43:00.000,2019-03-08 17:44:00.000,2019-03-08 17:44:00.000,2019-03-08 17:43:00.000,2019-03-08 17:44:00.000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0
280.0,2019-03-14,RST,REGION,Passage,Passage,0,-,0,-,34,Cst,Gä,Marma,Mrm,Marma norra,Maa,2019-03-14 17:43:00.000,2019-03-14 17:43:00.000,2019-03-14 17:44:00.000,2019-03-14 17:44:00.000,2019-03-14 17:43:00.000,2019-03-14 17:44:00.000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0
280.0,2019-03-20,RST,REGION,Passage,Passage,0,-,0,-,13,Cst,Gä,Skavstaby,Skby,Blackvreten,Bvr,2019-03-20 16:45:00.000,2019-03-20 16:47:00.000,2019-03-20 16:45:00.000,2019-03-20 16:43:00.000,2019-03-20 16:45:00.000,2019-03-20 16:43:00.000,0.0,0.0,2,2.0,0.0,-2.0,-2.0,0.0
280.0,2019-03-25,RST,REGION,Passage,Passage,0,-,0,-,29,Cst,Gä,Tobo,Tbo,Skärpan,Säp,2019-03-25 17:30:00.000,2019-03-25 17:32:00.000,2019-03-25 17:31:00.000,2019-03-25 17:29:00.000,2019-03-25 17:30:00.000,2019-03-25 17:29:00.000,0.0,0.0,2,2.0,0.0,-1.0,-1.0,0.0
280.0,2019-03-26,RST,REGION,Passage,Passage,0,-,0,-,29,Cst,Gä,Tobo,Tbo,Skärpan,Säp,2019-03-26 17:30:00.000,2019-03-26 17:32:00.000,2019-03-26 17:31:00.000,2019-03-26 17:29:00.000,2019-03-26 17:30:00.000,2019-03-26 17:29:00.000,0.0,0.0,2,2.0,0.0,-1.0,-1.0,0.0
280.0,2019-03-21,RST,REGION,Passage,Passage,0,-,0,-,14,Cst,Gä,Blackvreten,Bvr,Arlanda nedre,Arne,2019-03-21 16:47:00.000,2019-03-21 16:49:00.000,2019-03-21 16:46:00.000,2019-03-21 16:45:00.000,2019-03-21 16:47:00.000,2019-03-21 16:45:00.000,0.0,0.0,2,1.0,-1.0,-2.0,-3.0,0.0
280.0,2019-03-13,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,15,Cst,Gä,Arlanda nedre,Arne,Arlanda Central,Arnc,2019-03-13 16:49:00.000,2019-03-13 16:52:00.000,2019-03-13 17:15:00.000,2019-03-13 17:14:00.000,2019-03-13 16:49:00.000,2019-03-13 17:14:00.000,0.0,0.0,3,1.0,-2.0,25.0,23.0,0.0
280.0,2019-03-29,RST,REGION,Passage,Passage,0,-,0,-,33,Cst,Gä,Mehedeby,Meh,Marma,Mrm,2019-03-29 17:42:00.000,2019-03-29 17:43:00.000,2019-03-29 17:44:00.000,2019-03-29 17:42:00.000,2019-03-29 17:42:00.000,2019-03-29 17:42:00.000,0.0,0.0,1,2.0,1.0,0.0,1.0,0.0
280.0,2019-03-29,RST,REGION,Passage,Passage,0,-,0,-,17,Cst,Gä,Myrbacken,Myn,Knivsta,Kn,2019-03-29 16:59:00.000,2019-03-29 17:01:00.000,2019-03-29 16:59:00.000,2019-03-29 16:58:00.000,2019-03-29 16:59:00.000,2019-03-29 16:58:00.000,0.0,0.0,2,1.0,-1.0,-1.0,-2.0,0.0
280.0,2019-03-11,RST,REGION,Passage,Passage,0,-,0,-,26,Cst,Gä,Skyttorp,Syt,Järlebo,Jlo,2019-03-11 17:22:00.000,2019-03-11 17:23:00.000,2019-03-11 17:26:00.000,2019-03-11 17:23:00.000,2019-03-11 17:22:00.000,2019-03-11 17:23:00.000,0.0,0.0,1,3.0,2.0,1.0,3.0,0.0
280.0,2019-03-12,RST,REGION,Passage,Passage,0,-,0,-,36,Cst,Gä,Älvkarleby,Äkb,Skutskär,Sur,2019-03-12 17:46:00.000,2019-03-12 17:49:00.000,2019-03-12 17:47:00.000,2019-03-12 17:45:00.000,2019-03-12 17:46:00.000,2019-03-12 17:45:00.000,0.0,0.0,3,2.0,-1.0,-1.0,-2.0,0.0
280.0,2019-03-21,RST,REGION,Passage,Passage,0,-,0,-,17,Cst,Gä,Myrbacken,Myn,Knivsta,Kn,2019-03-21 16:59:00.000,2019-03-21 17:01:00.000,2019-03-21 16:59:00.000,2019-03-21 16:58:00.000,2019-03-21 16:59:00.000,2019-03-21 16:58:00.000,0.0,0.0,2,1.0,-1.0,-1.0,-2.0,0.0
280.0,2019-03-19,RST,REGION,Passage,Passage,0,-,0,-,17,Cst,Gä,Myrbacken,Myn,Knivsta,Kn,2019-03-19 16:59:00.000,2019-03-19 17:01:00.000,2019-03-19 16:59:00.000,2019-03-19 16:58:00.000,2019-03-19 16:59:00.000,2019-03-19 16:58:00.000,0.0,0.0,2,1.0,-1.0,-1.0,-2.0,0.0
280.0,2019-03-13,RST,REGION,Passage,Passage,0,-,0,-,26,Cst,Gä,Skyttorp,Syt,Järlebo,Jlo,2019-03-13 17:22:00.000,2019-03-13 17:23:00.000,2019-03-13 17:46:00.000,2019-03-13 17:44:00.000,2019-03-13 17:22:00.000,2019-03-13 17:44:00.000,0.0,0.0,1,2.0,1.0,22.0,23.0,0.0
280.0,2019-03-08,RST,REGION,Passage,Passage,0,-,0,-,2,Cst,Gä,Karlberg,Ke,Tomteboda övre,Tmö,2019-03-08 16:35:00.000,2019-03-08 16:35:00.000,2019-03-08 16:37:00.000,2019-03-08 16:36:00.000,2019-03-08 16:35:00.000,2019-03-08 16:36:00.000,0.0,0.0,0,1.0,1.0,1.0,2.0,0.0
280.0,2019-03-12,RST,REGION,Passage,Passage,0,-,0,-,2,Cst,Gä,Karlberg,Ke,Tomteboda övre,Tmö,2019-03-12 16:35:00.000,2019-03-12 16:35:00.000,2019-03-12 16:37:00.000,2019-03-12 16:36:00.000,2019-03-12 16:35:00.000,2019-03-12 16:36:00.000,0.0,0.0,0,1.0,1.0,1.0,2.0,0.0
280.0,2019-03-01,RST,REGION,Passage,Passage,0,-,0,-,24,Cst,Gä,Vattholma,Vha,Salsta,Sas,2019-03-01 17:20:00.000,2019-03-01 17:20:00.000,2019-03-01 17:21:00.000,2019-03-01 17:20:00.000,2019-03-01 17:20:00.000,2019-03-01 17:20:00.000,0.0,0.0,0,1.0,1.0,0.0,1.0,0.0
280.0,2019-03-20,RST,REGION,Passage,Passage,0,-,0,-,2,Cst,Gä,Karlberg,Ke,Tomteboda övre,Tmö,2019-03-20 16:35:00.000,2019-03-20 16:35:00.000,2019-03-20 16:34:00.000,2019-03-20 16:33:00.000,2019-03-20 16:35:00.000,2019-03-20 16:33:00.000,0.0,0.0,0,1.0,1.0,-2.0,-1.0,0.0
280.0,2019-03-18,RST,REGION,Passage,Passage,0,-,0,-,34,Cst,Gä,Marma,Mrm,Marma norra,Maa,2019-03-18 17:43:00.000,2019-03-18 17:43:00.000,2019-03-18 17:44:00.000,2019-03-18 17:43:00.000,2019-03-18 17:43:00.000,2019-03-18 17:43:00.000,0.0,0.0,0,1.0,1.0,0.0,1.0,0.0
280.0,2019-03-08,RST,REGION,Passage,Passage,0,-,0,-,11,Cst,Gä,Rotebro,R,Upplands Väsby,Upv,2019-03-08 16:41:00.000,2019-03-08 16:43:00.000,2019-03-08 16:44:00.000,2019-03-08 16:42:00.000,2019-03-08 16:41:00.000,2019-03-08 16:42:00.000,0.0,0.0,2,2.0,0.0,1.0,1.0,0.0
280.0,2019-03-29,RST,REGION,Passage,Passage,0,-,0,-,27,Cst,Gä,Järlebo,Jlo,Örbyhus,Öh,2019-03-29 17:23:00.000,2019-03-29 17:28:00.000,2019-03-29 17:29:00.000,2019-03-29 17:26:00.000,2019-03-29 17:23:00.000,2019-03-29 17:26:00.000,0.0,0.0,5,3.0,-2.0,3.0,1.0,0.0
280.0,2019-03-29,RST,REGION,Passage,Passage,0,-,0,-,36,Cst,Gä,Älvkarleby,Äkb,Skutskär,Sur,2019-03-29 17:46:00.000,2019-03-29 17:49:00.000,2019-03-29 17:49:00.000,2019-03-29 17:46:00.000,2019-03-29 17:46:00.000,2019-03-29 17:46:00.000,0.0,0.0,3,3.0,0.0,0.0,0.0,0.0
280.0,2019-03-27,RST,REGION,Passage,Passage,0,-,0,-,28,Cst,Gä,Örbyhus,Öh,Tobo,Tbo,2019-03-27 17:28:00.000,2019-03-27 17:30:00.000,2019-03-27 17:47:00.000,2019-03-27 17:44:00.000,2019-03-27 17:28:00.000,2019-03-27 17:44:00.000,0.0,0.0,2,3.0,1.0,16.0,17.0,0.0
280.0,2019-03-21,RST,REGION,Passage,Passage,0,-,0,-,4,Cst,Gä,Solna,So,Ulriksdal,Udl,2019-03-21 16:36:00.000,2019-03-21 16:37:00.000,2019-03-21 16:35:00.000,2019-03-21 16:35:00.000,2019-03-21 16:36:00.000,2019-03-21 16:35:00.000,0.0,0.0,1,0.0,-1.0,-1.0,-2.0,0.0
280.0,2019-03-07,RST,REGION,Passage,Passage,0,-,0,-,5,Cst,Gä,Ulriksdal,Udl,Helenelund,Hel,2019-03-07 16:37:00.000,2019-03-07 16:39:00.000,2019-03-07 16:37:00.000,2019-03-07 16:36:00.000,2019-03-07 16:37:00.000,2019-03-07 16:36:00.000,0.0,0.0,2,1.0,-1.0,-1.0,-2.0,0.0
280.0,2019-03-11,RST,REGION,Passage,Passage,0,-,0,-,36,Cst,Gä,Älvkarleby,Äkb,Skutskär,Sur,2019-03-11 17:46:00.000,2019-03-11 17:49:00.000,2019-03-11 17:49:00.000,2019-03-11 17:46:00.000,2019-03-11 17:46:00.000,2019-03-11 17:46:00.000,0.0,0.0,3,3.0,0.0,0.0,0.0,0.0
280.0,2019-03-08,RST,REGION,Passage,Passage,0,-,0,-,36,Cst,Gä,Älvkarleby,Äkb,Skutskär,Sur,2019-03-08 17:46:00.000,2019-03-08 17:49:00.000,2019-03-08 17:49:00.000,2019-03-08 17:46:00.000,2019-03-08 17:46:00.000,2019-03-08 17:46:00.000,0.0,0.0,3,3.0,0.0,0.0,0.0,0.0
280.0,2019-03-19,RST,REGION,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,21,Cst,Gä,Uppsala c,U,Samnan,Sam,2019-03-19 17:11:00.000,2019-03-19 17:15:00.000,2019-03-19 17:15:00.000,2019-03-19 17:11:00.000,2019-03-19 17:09:00.000,2019-03-19 17:07:00.000,2.0,4.0,4,4.0,0.0,0.0,0.0,2.0
280.0,2019-03-22,RST,REGION,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,21,Cst,Gä,Uppsala c,U,Samnan,Sam,2019-03-22 17:11:00.000,2019-03-22 17:15:00.000,2019-03-22 17:15:00.000,2019-03-22 17:11:00.000,2019-03-22 17:09:00.000,2019-03-22 17:08:00.000,2.0,3.0,4,4.0,0.0,0.0,0.0,1.0
280.0,2019-03-08,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,20,Cst,Gä,Säby,Säy,Uppsala c,U,2019-03-08 17:06:00.000,2019-03-08 17:09:00.000,2019-03-08 17:10:00.000,2019-03-08 17:08:00.000,2019-03-08 17:06:00.000,2019-03-08 17:08:00.000,0.0,0.0,3,2.0,-1.0,2.0,1.0,0.0
280.0,2019-03-01,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,30,Cst,Gä,Skärpan,Säp,Tierp,Tip,2019-03-01 17:32:00.000,2019-03-01 17:35:00.000,2019-03-01 17:34:00.000,2019-03-01 17:31:00.000,2019-03-01 17:32:00.000,2019-03-01 17:31:00.000,0.0,0.0,3,3.0,0.0,-1.0,-1.0,0.0
280.0,2019-03-14,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,30,Cst,Gä,Skärpan,Säp,Tierp,Tip,2019-03-14 17:32:00.000,2019-03-14 17:35:00.000,2019-03-14 17:34:00.000,2019-03-14 17:31:00.000,2019-03-14 17:32:00.000,2019-03-14 17:31:00.000,0.0,0.0,3,3.0,0.0,-1.0,-1.0,0.0
280.0,2019-03-18,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,30,Cst,Gä,Skärpan,Säp,Tierp,Tip,2019-03-18 17:32:00.000,2019-03-18 17:35:00.000,2019-03-18 17:35:00.000,2019-03-18 17:32:00.000,2019-03-18 17:32:00.000,2019-03-18 17:32:00.000,0.0,0.0,3,3.0,0.0,0.0,0.0,0.0
280.0,2019-03-27,RST,REGION,Passage,Passage,0,-,0,-,25,Cst,Gä,Salsta,Sas,Skyttorp,Syt,2019-03-27 17:20:00.000,2019-03-27 17:22:00.000,2019-03-27 17:36:00.000,2019-03-27 17:33:00.000,2019-03-27 17:20:00.000,2019-03-27 17:33:00.000,0.0,0.0,2,3.0,1.0,13.0,14.0,0.0
280.0,2019-03-25,RST,REGION,Passage,Passage,0,-,0,-,2,Cst,Gä,Karlberg,Ke,Tomteboda övre,Tmö,2019-03-25 16:35:00.000,2019-03-25 16:35:00.000,2019-03-25 16:34:00.000,2019-03-25 16:34:00.000,2019-03-25 16:35:00.000,2019-03-25 16:34:00.000,0.0,0.0,0,0.0,0.0,-1.0,-1.0,0.0
280.0,2019-03-25,RST,REGION,Passage,Passage,0,-,0,-,34,Cst,Gä,Marma,Mrm,Marma norra,Maa,2019-03-25 17:43:00.000,2019-03-25 17:43:00.000,2019-03-25 17:44:00.000,2019-03-25 17:43:00.000,2019-03-25 17:43:00.000,2019-03-25 17:43:00.000,0.0,0.0,0,1.0,1.0,0.0,1.0,0.0
280.0,2019-03-07,RST,REGION,Passage,Passage,0,-,0,-,17,Cst,Gä,Myrbacken,Myn,Knivsta,Kn,2019-03-07 16:59:00.000,2019-03-07 17:01:00.000,2019-03-07 17:01:00.000,2019-03-07 16:57:00.000,2019-03-07 16:59:00.000,2019-03-07 16:57:00.000,0.0,0.0,2,4.0,2.0,-2.0,0.0,0.0
280.0,2019-03-12,RST,REGION,Passage,Passage,0,-,0,-,17,Cst,Gä,Myrbacken,Myn,Knivsta,Kn,2019-03-12 16:59:00.000,2019-03-12 17:01:00.000,2019-03-12 16:59:00.000,2019-03-12 16:57:00.000,2019-03-12 16:59:00.000,2019-03-12 16:57:00.000,0.0,0.0,2,2.0,0.0,-2.0,-2.0,0.0
280.0,2019-03-20,RST,REGION,Passage,Passage,0,-,0,-,17,Cst,Gä,Myrbacken,Myn,Knivsta,Kn,2019-03-20 16:59:00.000,2019-03-20 17:01:00.000,2019-03-20 16:59:00.000,2019-03-20 16:57:00.000,2019-03-20 16:59:00.000,2019-03-20 16:57:00.000,0.0,0.0,2,2.0,0.0,-2.0,-2.0,0.0
280.0,2019-03-06,RST,REGION,Passage,Passage,0,-,0,-,17,Cst,Gä,Myrbacken,Myn,Knivsta,Kn,2019-03-06 16:59:00.000,2019-03-06 17:01:00.000,2019-03-06 16:59:00.000,2019-03-06 16:57:00.000,2019-03-06 16:59:00.000,2019-03-06 16:57:00.000,0.0,0.0,2,2.0,0.0,-2.0,-2.0,0.0
280.0,2019-03-04,RST,REGION,Passage,Passage,0,-,0,-,28,Cst,Gä,Örbyhus,Öh,Tobo,Tbo,2019-03-04 17:28:00.000,2019-03-04 17:30:00.000,2019-03-04 17:29:00.000,2019-03-04 17:27:00.000,2019-03-04 17:28:00.000,2019-03-04 17:27:00.000,0.0,0.0,2,2.0,0.0,-1.0,-1.0,0.0
280.0,2019-03-11,RST,REGION,Passage,Passage,0,-,0,-,3,Cst,Gä,Tomteboda övre,Tmö,Solna,So,2019-03-11 16:35:00.000,2019-03-11 16:36:00.000,2019-03-11 16:35:00.000,2019-03-11 16:34:00.000,2019-03-11 16:35:00.000,2019-03-11 16:34:00.000,0.0,0.0,1,1.0,0.0,-1.0,-1.0,0.0
280.0,2019-03-28,RST,REGION,Passage,Passage,0,-,0,-,18,Cst,Gä,Knivsta,Kn,Ekeby,Eby,2019-03-28 17:01:00.000,2019-03-28 17:03:00.000,2019-03-28 17:02:00.000,2019-03-28 17:00:00.000,2019-03-28 17:01:00.000,2019-03-28 17:00:00.000,0.0,0.0,2,2.0,0.0,-1.0,-1.0,0.0
280.0,2019-03-26,RST,REGION,Passage,Passage,0,-,0,-,33,Cst,Gä,Mehedeby,Meh,Marma,Mrm,2019-03-26 17:42:00.000,2019-03-26 17:43:00.000,2019-03-26 17:41:00.000,2019-03-26 17:40:00.000,2019-03-26 17:42:00.000,2019-03-26 17:40:00.000,0.0,0.0,1,1.0,0.0,-2.0,-2.0,0.0
280.0,2019-03-11,RST,REGION,Passage,Passage,0,-,0,-,34,Cst,Gä,Marma,Mrm,Marma norra,Maa,2019-03-11 17:43:00.000,2019-03-11 17:43:00.000,2019-03-11 17:44:00.000,2019-03-11 17:43:00.000,2019-03-11 17:43:00.000,2019-03-11 17:43:00.000,0.0,0.0,0,1.0,1.0,0.0,1.0,0.0
280.0,2019-03-11,RST,REGION,Passage,Passage,0,-,0,-,27,Cst,Gä,Järlebo,Jlo,Örbyhus,Öh,2019-03-11 17:23:00.000,2019-03-11 17:28:00.000,2019-03-11 17:29:00.000,2019-03-11 17:26:00.000,2019-03-11 17:23:00.000,2019-03-11 17:26:00.000,0.0,0.0,5,3.0,-2.0,3.0,1.0,0.0
280.0,2019-03-15,RST,REGION,Passage,Passage,0,-,0,-,27,Cst,Gä,Järlebo,Jlo,Örbyhus,Öh,2019-03-15 17:23:00.000,2019-03-15 17:28:00.000,2019-03-15 17:29:00.000,2019-03-15 17:26:00.000,2019-03-15 17:23:00.000,2019-03-15 17:26:00.000,0.0,0.0,5,3.0,-2.0,3.0,1.0,0.0
280.0,2019-03-21,RST,REGION,Passage,Passage,0,-,0,-,35,Cst,Gä,Marma norra,Maa,Älvkarleby,Äkb,2019-03-21 17:43:00.000,2019-03-21 17:46:00.000,2019-03-21 17:44:00.000,2019-03-21 17:42:00.000,2019-03-21 17:43:00.000,2019-03-21 17:42:00.000,0.0,0.0,3,2.0,-1.0,-1.0,-2.0,0.0
280.0,2019-03-19,RST,REGION,Passage,Passage,0,-,0,-,35,Cst,Gä,Marma norra,Maa,Älvkarleby,Äkb,2019-03-19 17:43:00.000,2019-03-19 17:46:00.000,2019-03-19 17:44:00.000,2019-03-19 17:42:00.000,2019-03-19 17:43:00.000,2019-03-19 17:42:00.000,0.0,0.0,3,2.0,-1.0,-1.0,-2.0,0.0
280.0,2019-03-04,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,30,Cst,Gä,Skärpan,Säp,Tierp,Tip,2019-03-04 17:32:00.000,2019-03-04 17:35:00.000,2019-03-04 17:34:00.000,2019-03-04 17:31:00.000,2019-03-04 17:32:00.000,2019-03-04 17:31:00.000,0.0,0.0,3,3.0,0.0,-1.0,-1.0,0.0
280.0,2019-03-26,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,30,Cst,Gä,Skärpan,Säp,Tierp,Tip,2019-03-26 17:32:00.000,2019-03-26 17:35:00.000,2019-03-26 17:33:00.000,2019-03-26 17:31:00.000,2019-03-26 17:32:00.000,2019-03-26 17:31:00.000,0.0,0.0,3,2.0,-1.0,-1.0,-2.0,0.0
280.0,2019-03-08,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,30,Cst,Gä,Skärpan,Säp,Tierp,Tip,2019-03-08 17:32:00.000,2019-03-08 17:35:00.000,2019-03-08 17:34:00.000,2019-03-08 17:32:00.000,2019-03-08 17:32:00.000,2019-03-08 17:32:00.000,0.0,0.0,3,2.0,-1.0,0.0,-1.0,0.0
280.0,2019-03-04,RST,REGION,Passage,Passage,0,-,0,-,3,Cst,Gä,Tomteboda övre,Tmö,Solna,So,2019-03-04 16:35:00.000,2019-03-04 16:36:00.000,2019-03-04 16:35:00.000,2019-03-04 16:34:00.000,2019-03-04 16:35:00.000,2019-03-04 16:34:00.000,0.0,0.0,1,1.0,0.0,-1.0,-1.0,0.0
280.0,2019-03-07,RST,REGION,Passage,Passage,0,-,0,-,26,Cst,Gä,Skyttorp,Syt,Järlebo,Jlo,2019-03-07 17:22:00.000,2019-03-07 17:23:00.000,2019-03-07 17:24:00.000,2019-03-07 17:22:00.000,2019-03-07 17:22:00.000,2019-03-07 17:22:00.000,0.0,0.0,1,2.0,1.0,0.0,1.0,0.0
280.0,2019-03-25,RST,REGION,Passage,Sista,0,-,10,Avstigande av resande,39,Cst,Gä,Bomansberget,Bom,Gävle c,Gä,2019-03-25 17:52:00.000,2019-03-25 17:56:00.000,2019-03-25 17:56:00.000,2019-03-25 17:52:00.000,2019-03-25 17:52:00.000,2019-03-25 17:52:00.000,0.0,0.0,4,4.0,0.0,0.0,0.0,0.0
280.0,2019-03-18,RST,REGION,Passage,Passage,0,-,0,-,36,Cst,Gä,Älvkarleby,Äkb,Skutskär,Sur,2019-03-18 17:46:00.000,2019-03-18 17:49:00.000,2019-03-18 17:49:00.000,2019-03-18 17:46:00.000,2019-03-18 17:46:00.000,2019-03-18 17:46:00.000,0.0,0.0,3,3.0,0.0,0.0,0.0,0.0
280.0,2019-03-04,RST,REGION,Passage,Passage,0,-,0,-,12,Cst,Gä,Upplands Väsby,Upv,Skavstaby,Skby,2019-03-04 16:43:00.000,2019-03-04 16:45:00.000,2019-03-04 16:45:00.000,2019-03-04 16:42:00.000,2019-03-04 16:43:00.000,2019-03-04 16:42:00.000,0.0,0.0,2,3.0,1.0,-1.0,0.0,0.0
280.0,2019-03-04,RST,REGION,Passage,Passage,0,-,0,-,24,Cst,Gä,Vattholma,Vha,Salsta,Sas,2019-03-04 17:20:00.000,2019-03-04 17:20:00.000,2019-03-04 17:21:00.000,2019-03-04 17:19:00.000,2019-03-04 17:20:00.000,2019-03-04 17:19:00.000,0.0,0.0,0,2.0,2.0,-1.0,1.0,0.0
280.0,2019-03-27,RST,REGION,Passage,Passage,0,-,0,-,34,Cst,Gä,Marma,Mrm,Marma norra,Maa,2019-03-27 17:43:00.000,2019-03-27 17:43:00.000,2019-03-27 18:07:00.000,2019-03-27 18:04:00.000,2019-03-27 17:43:00.000,2019-03-27 18:04:00.000,0.0,0.0,0,3.0,3.0,21.0,24.0,0.0
280.0,2019-03-12,RST,REGION,Passage,Passage,0,-,0,-,11,Cst,Gä,Rotebro,R,Upplands Väsby,Upv,2019-03-12 16:41:00.000,2019-03-12 16:43:00.000,2019-03-12 16:44:00.000,2019-03-12 16:42:00.000,2019-03-12 16:41:00.000,2019-03-12 16:42:00.000,0.0,0.0,2,2.0,0.0,1.0,1.0,0.0
280.0,2019-03-25,RST,REGION,Passage,Passage,0,-,0,-,26,Cst,Gä,Skyttorp,Syt,Järlebo,Jlo,2019-03-25 17:22:00.000,2019-03-25 17:23:00.000,2019-03-25 17:24:00.000,2019-03-25 17:22:00.000,2019-03-25 17:22:00.000,2019-03-25 17:22:00.000,0.0,0.0,1,2.0,1.0,0.0,1.0,0.0
280.0,2019-03-18,RST,REGION,Passage,Passage,0,-,0,-,18,Cst,Gä,Knivsta,Kn,Ekeby,Eby,2019-03-18 17:01:00.000,2019-03-18 17:03:00.000,2019-03-18 17:06:00.000,2019-03-18 17:03:00.000,2019-03-18 17:01:00.000,2019-03-18 17:03:00.000,0.0,0.0,2,3.0,1.0,2.0,3.0,0.0
280.0,2019-03-06,RST,REGION,Passage,Passage,0,-,0,-,12,Cst,Gä,Upplands Väsby,Upv,Skavstaby,Skby,2019-03-06 16:43:00.000,2019-03-06 16:45:00.000,2019-03-06 16:43:00.000,2019-03-06 16:42:00.000,2019-03-06 16:43:00.000,2019-03-06 16:42:00.000,0.0,0.0,2,1.0,-1.0,-1.0,-2.0,0.0
280.0,2019-03-20,RST,REGION,Passage,Passage,0,-,0,-,23,Cst,Gä,Storvreta,Srv,Vattholma,Vha,2019-03-20 17:17:00.000,2019-03-20 17:20:00.000,2019-03-20 17:18:00.000,2019-03-20 17:15:00.000,2019-03-20 17:17:00.000,2019-03-20 17:15:00.000,0.0,0.0,3,3.0,0.0,-2.0,-2.0,0.0
280.0,2019-03-20,RST,REGION,Passage,Passage,0,-,0,-,18,Cst,Gä,Knivsta,Kn,Ekeby,Eby,2019-03-20 17:01:00.000,2019-03-20 17:03:00.000,2019-03-20 17:01:00.000,2019-03-20 16:59:00.000,2019-03-20 17:01:00.000,2019-03-20 16:59:00.000,0.0,0.0,2,2.0,0.0,-2.0,-2.0,0.0
280.0,2019-03-20,RST,REGION,Passage,Passage,0,-,0,-,19,Cst,Gä,Ekeby,Eby,Säby,Säy,2019-03-20 17:03:00.000,2019-03-20 17:06:00.000,2019-03-20 17:04:00.000,2019-03-20 17:01:00.000,2019-03-20 17:03:00.000,2019-03-20 17:01:00.000,0.0,0.0,3,3.0,0.0,-2.0,-2.0,0.0
280.0,2019-03-21,RST,REGION,Passage,Passage,0,-,0,-,19,Cst,Gä,Ekeby,Eby,Säby,Säy,2019-03-21 17:03:00.000,2019-03-21 17:06:00.000,2019-03-21 17:04:00.000,2019-03-21 17:02:00.000,2019-03-21 17:03:00.000,2019-03-21 17:02:00.000,0.0,0.0,3,2.0,-1.0,-1.0,-2.0,0.0
